year,Country,terrorist_attacks,terrorist_attack_injuries,terrorist_attack_fatalities
2004,Russia,63,1059,459
2004,Chechnya,67,146,71
2004,Thailand,169,174,76
2004,Indonesia,23,223,37
2004,Israel,27,341,65
2004,Kuwait,1,1,1
2004,France,71,14,0
2004,Spain,51,615,191
2004,Chechnya,67,146,71
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,"China, People's Republic of",2,6,3
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,France,71,14,0
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,Northern Ireland,75,15,0
2004,France,71,14,0
2004,Kashmir,51,577,119
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Russia,63,1059,459
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Israel,27,341,65
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Russia,63,1059,459
2004,France,71,14,0
2004,Bangladesh,24,588,40
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Honduras,2,12,28
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,FRY (Kosovo),9,22,5
2004,Chechnya,67,146,71
2004,West Bank/Gaza,351,136,64
2004,Uganda,7,129,316
2004,Iraq,850,4109,2471
2004,Thailand,169,174,76
2004,Turkey,105,149,37
2004,Chechnya,67,146,71
2004,Russia,63,1059,459
2004,Russia,63,1059,459
2004,Afghanistan,146,314,230
2004,Thailand,169,174,76
2004,United States,7,0,0
2004,Russia,63,1059,459
2004,Nepal,111,155,72
2004,Thailand,169,174,76
2004,Greece,42,3,0
2004,Colombia,76,215,99
2004,Laos,7,6,1
2004,Chechnya,67,146,71
2004,Afghanistan,146,314,230
2004,Uganda,7,129,316
2004,Colombia,76,215,99
2004,Russia,63,1059,459
2004,Chechnya,67,146,71
2004,Laos,7,6,1
2004,Colombia,76,215,99
2004,United States,7,0,0
2004,Macedonia,3,0,0
2004,Macedonia,3,0,0
2004,Russia,63,1059,459
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Greece,42,3,0
2004,Ukraine,2,0,0
2004,Iraq,850,4109,2471
2004,Chechnya,67,146,71
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,France,71,14,0
2004,Northern Ireland,75,15,0
2004,Northern Ireland,75,15,0
2004,Greece,42,3,0
2004,Colombia,76,215,99
2004,France,71,14,0
2004,Iraq,850,4109,2471
2004,Greece,42,3,0
2004,Greece,42,3,0
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,Russia,63,1059,459
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,Qatar,1,1,1
2004,Northern Ireland,75,15,0
2004,Chechnya,67,146,71
2004,Cyprus,6,0,0
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Turkey,105,149,37
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,Ecuador,3,1,0
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Italy,19,6,2
2004,Thailand,169,174,76
2004,West Bank/Gaza,351,136,64
2004,Northern Ireland,75,15,0
2004,Northern Ireland,75,15,0
2004,Russia,63,1059,459
2004,Russia,63,1059,459
2004,Ecuador,3,1,0
2004,Japan,1,0,0
2004,Cyprus,6,0,0
2004,Russia,63,1059,459
2004,Colombia,76,215,99
2004,Russia,63,1059,459
2004,Greece,42,3,0
2004,Afghanistan,146,314,230
2004,Chechnya,67,146,71
2004,Chechnya,67,146,71
2004,Uganda,7,129,316
2004,Iraq,850,4109,2471
2004,Israel,27,341,65
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,India,38,309,97
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Greece,42,3,0
2004,Chechnya,67,146,71
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,West Bank/Gaza,351,136,64
2004,Greece,42,3,0
2004,Greece,42,3,0
2004,Greece,42,3,0
2004,Greece,42,3,0
2004,Russia,63,1059,459
2004,Northern Ireland,75,15,0
2004,Kashmir,51,577,119
2004,Colombia,76,215,99
2004,Philippines,21,179,164
2004,Bangladesh,24,588,40
2004,West Bank/Gaza,351,136,64
2004,Spain,51,615,191
2004,Afghanistan,146,314,230
2004,Afghanistan,146,314,230
2004,Italy,19,6,2
2004,Spain,51,615,191
2004,Eritrea,2,62,6
2004,Italy,19,6,2
2004,Sri Lanka,6,30,10
2004,Nepal,111,155,72
2004,Spain,51,615,191
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Yemen,2,2,0
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Spain,51,615,191
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Spain,51,615,191
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Afghanistan,146,314,230
2004,Northern Ireland,75,15,0
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Nepal,111,155,72
2004,FRY (Kosovo),9,22,5
2004,West Bank/Gaza,351,136,64
2004,Turkey,105,149,37
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,Chechnya,67,146,71
2004,France,71,14,0
2004,Nepal,111,155,72
2004,Afghanistan,146,314,230
2004,Afghanistan,146,314,230
2004,Northern Ireland,75,15,0
2004,Russia,63,1059,459
2004,Israel,27,341,65
2004,Iraq,850,4109,2471
2004,Turkey,105,149,37
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Spain,51,615,191
2004,Northern Ireland,75,15,0
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Chechnya,67,146,71
2004,Algeria,12,16,31
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,Spain,51,615,191
2004,Spain,51,615,191
2004,Spain,51,615,191
2004,Spain,51,615,191
2004,FRY (Kosovo),9,22,5
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Algeria,12,16,31
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Afghanistan,146,314,230
2004,Afghanistan,146,314,230
2004,Chechnya,67,146,71
2004,Turkey,105,149,37
2004,Greece,42,3,0
2004,Israel,27,341,65
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Russia,63,1059,459
2004,Russia,63,1059,459
2004,Venezuela,9,0,6
2004,Philippines,21,179,164
2004,Georgia,12,1,0
2004,Russia,63,1059,459
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Algeria,12,16,31
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Greece,42,3,0
2004,Northern Ireland,75,15,0
2004,Turkey,105,149,37
2004,Spain,51,615,191
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Turkey,105,149,37
2004,Georgia,12,1,0
2004,Nepal,111,155,72
2004,France,71,14,0
2004,Chechnya,67,146,71
2004,Bosnia-Herzegovina,4,0,0
2004,Israel,27,341,65
2004,Russia,63,1059,459
2004,Afghanistan,146,314,230
2004,Taiwan,1,1,0
2004,Macedonia,3,0,0
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Germany,1,0,0
2004,Tanzania,2,0,0
2004,Tanzania,2,0,0
2004,Spain,51,615,191
2004,Northern Ireland,75,15,0
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,FRY (Kosovo),9,22,5
2004,Nepal,111,155,72
2004,Colombia,76,215,99
2004,Bosnia-Herzegovina,4,0,0
2004,Israel,27,341,65
2004,France,71,14,0
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,Israel,27,341,65
2004,Northern Ireland,75,15,0
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,France,71,14,0
2004,Spain,51,615,191
2004,FRY (Kosovo),9,22,5
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Colombia,76,215,99
2004,Chile,2,0,0
2004,Turkey,105,149,37
2004,Iraq,850,4109,2471
2004,Turkey,105,149,37
2004,FRY (Kosovo),9,22,5
2004,Nepal,111,155,72
2004,Colombia,76,215,99
2004,Pakistan,84,746,233
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Greece,42,3,0
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,FRY (Serbia),1,0,0
2004,Russia,63,1059,459
2004,France,71,14,0
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Italy,19,6,2
2004,Italy,19,6,2
2004,Uzbekistan,8,35,20
2004,Philippines,21,179,164
2004,Thailand,169,174,76
2004,Uzbekistan,8,35,20
2004,Uzbekistan,8,35,20
2004,Uzbekistan,8,35,20
2004,Iraq,850,4109,2471
2004,Russia,63,1059,459
2004,France,71,14,0
2004,Bolivia,2,10,3
2004,Uzbekistan,8,35,20
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Kashmir,51,577,119
2004,India,38,309,97
2004,Iraq,850,4109,2471
2004,Spain,51,615,191
2004,Russia,63,1059,459
2004,Iraq,850,4109,2471
2004,Italy,19,6,2
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Spain,51,615,191
2004,Spain,51,615,191
2004,Russia,63,1059,459
2004,Russia,63,1059,459
2004,Chechnya,67,146,71
2004,Colombia,76,215,99
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,France,71,14,0
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Pakistan,84,746,233
2004,Sri Lanka,6,30,10
2004,Iraq,850,4109,2471
2004,Canada,1,0,0
2004,Chechnya,67,146,71
2004,Russia,63,1059,459
2004,Russia,63,1059,459
2004,Georgia,12,1,0
2004,France,71,14,0
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Kashmir,51,577,119
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,Albania,1,0,0
2004,Northern Ireland,75,15,0
2004,France,71,14,0
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Iraq,850,4109,2471
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Nepal,111,155,72
2004,India,38,309,97
2004,India,38,309,97
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,France,71,14,0
2004,Uganda,7,129,316
2004,Afghanistan,146,314,230
2004,Russia,63,1059,459
2004,West Bank/Gaza,351,136,64
2004,Pakistan,84,746,233
2004,Pakistan,84,746,233
2004,Afghanistan,146,314,230
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,FRY (Kosovo),9,22,5
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,Afghanistan,146,314,230
2004,Chechnya,67,146,71
2004,West Bank/Gaza,351,136,64
2004,Uganda,7,129,316
2004,West Bank/Gaza,351,136,64
2004,Northern Ireland,75,15,0
2004,Northern Ireland,75,15,0
2004,Russia,63,1059,459
2004,France,71,14,0
2004,France,71,14,0
2004,West Bank/Gaza,351,136,64
2004,Saudi Arabia,15,218,52
2004,West Bank/Gaza,351,136,64
2004,United States,7,0,0
2004,Kashmir,51,577,119
2004,Philippines,21,179,164
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Saudi Arabia,15,218,52
2004,Kashmir,51,577,119
2004,Northern Ireland,75,15,0
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Kashmir,51,577,119
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Bosnia-Herzegovina,4,0,0
2004,Afghanistan,146,314,230
2004,Indonesia,23,223,37
2004,Indonesia,23,223,37
2004,Indonesia,23,223,37
2004,Indonesia,23,223,37
2004,West Bank/Gaza,351,136,64
2004,Nepal,111,155,72
2004,India,38,309,97
2004,India,38,309,97
2004,Kashmir,51,577,119
2004,Greece,42,3,0
2004,Indonesia,23,223,37
2004,Kashmir,51,577,119
2004,Afghanistan,146,314,230
2004,Indonesia,23,223,37
2004,France,71,14,0
2004,France,71,14,0
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,Syria,1,1,0
2004,Northern Ireland,75,15,0
2004,West Bank/Gaza,351,136,64
2004,Kashmir,51,577,119
2004,Kashmir,51,577,119
2004,Spain,51,615,191
2004,France,71,14,0
2004,France,71,14,0
2004,France,71,14,0
2004,Russia,63,1059,459
2004,West Bank/Gaza,351,136,64
2004,Ecuador,3,1,0
2004,Bangladesh,24,588,40
2004,Bangladesh,24,588,40
2004,Bangladesh,24,588,40
2004,Bangladesh,24,588,40
2004,Bangladesh,24,588,40
2004,Bangladesh,24,588,40
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Chechnya,67,146,71
2004,Laos,7,6,1
2004,Chechnya,67,146,71
2004,Thailand,169,174,76
2004,West Bank/Gaza,351,136,64
2004,Saudi Arabia,15,218,52
2004,Ethiopia,3,3,1
2004,Colombia,76,215,99
2004,Colombia,76,215,99
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,Cyprus,6,0,0
2004,Nepal,111,155,72
2004,Greece,42,3,0
2004,Ethiopia,3,3,1
2004,France,71,14,0
2004,Indonesia,23,223,37
2004,Iraq,850,4109,2471
2004,Cyprus,6,0,0
2004,Laos,7,6,1
2004,Pakistan,84,746,233
2004,Pakistan,84,746,233
2004,Bangladesh,24,588,40
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Laos,7,6,1
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Afghanistan,146,314,230
2004,Chechnya,67,146,71
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,Kashmir,51,577,119
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Philippines,21,179,164
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,France,71,14,0
2004,Venezuela,9,0,6
2004,Colombia,76,215,99
2004,Colombia,76,215,99
2004,Nepal,111,155,72
2004,Afghanistan,146,314,230
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Philippines,21,179,164
2004,Philippines,21,179,164
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Kazakhstan,2,1,1
2004,Iraq,850,4109,2471
2004,Greece,42,3,0
2004,Thailand,169,174,76
2004,Colombia,76,215,99
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Northern Ireland,75,15,0
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Northern Ireland,75,15,0
2004,Denmark,1,0,0
2004,Turkey,105,149,37
2004,Iraq,850,4109,2471
2004,Uganda,7,129,316
2004,Afghanistan,146,314,230
2004,Nepal,111,155,72
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Iraq,850,4109,2471
2004,Greece,42,3,0
2004,Colombia,76,215,99
2004,Turkey,105,149,37
2004,Italy,19,6,2
2004,Colombia,76,215,99
2004,Colombia,76,215,99
2004,Kashmir,51,577,119
2004,Kashmir,51,577,119
2004,Afghanistan,146,314,230
2004,Colombia,76,215,99
2004,Kashmir,51,577,119
2004,Bangladesh,24,588,40
2004,France,71,14,0
2004,Northern Ireland,75,15,0
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Turkey,105,149,37
2004,Russia,63,1059,459
2004,Mexico,3,0,1
2004,Iraq,850,4109,2471
2004,Georgia,12,1,0
2004,France,71,14,0
2004,Eritrea,2,62,6
2004,Pakistan,84,746,233
2004,Afghanistan,146,314,230
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Pakistan,84,746,233
2004,Pakistan,84,746,233
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,Slovakia,2,0,0
2004,Chechnya,67,146,71
2004,France,71,14,0
2004,FRY (Montenegro),1,0,1
2004,Venezuela,9,0,6
2004,Colombia,76,215,99
2004,Colombia,76,215,99
2004,Nepal,111,155,72
2004,Greece,42,3,0
2004,Iraq,850,4109,2471
2004,Russia,63,1059,459
2004,Turkey,105,149,37
2004,Iraq,850,4109,2471
2004,Israel,27,341,65
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Pakistan,84,746,233
2004,Russia,63,1059,459
2004,France,71,14,0
2004,Saudi Arabia,15,218,52
2004,Russia,63,1059,459
2004,Venezuela,9,0,6
2004,Colombia,76,215,99
2004,Nepal,111,155,72
2004,Pakistan,84,746,233
2004,Colombia,76,215,99
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Pakistan,84,746,233
2004,Pakistan,84,746,233
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,Saudi Arabia,15,218,52
2004,Chechnya,67,146,71
2004,Colombia,76,215,99
2004,Afghanistan,146,314,230
2004,Kashmir,51,577,119
2004,Iraq,850,4109,2471
2004,France,71,14,0
2004,Afghanistan,146,314,230
2004,Pakistan,84,746,233
2004,Russia,63,1059,459
2004,Israel,27,341,65
2004,Slovakia,2,0,0
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Russia,63,1059,459
2004,Bangladesh,24,588,40
2004,Madagascar,3,37,0
2004,Iraq,850,4109,2471
2004,Italy,19,6,2
2004,Northern Ireland,75,15,0
2004,Saudi Arabia,15,218,52
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Northern Ireland,75,15,0
2004,Northern Ireland,75,15,0
2004,Afghanistan,146,314,230
2004,Afghanistan,146,314,230
2004,Thailand,169,174,76
2004,France,71,14,0
2004,France,71,14,0
2004,Italy,19,6,2
2004,Iraq,850,4109,2471
2004,Saudi Arabia,15,218,52
2004,France,71,14,0
2004,India,38,309,97
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Chechnya,67,146,71
2004,France,71,14,0
2004,France,71,14,0
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Northern Ireland,75,15,0
2004,France,71,14,0
2004,Chile,2,0,0
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Turkey,105,149,37
2004,Iraq,850,4109,2471
2004,Thailand,169,174,76
2004,Iraq,850,4109,2471
2004,Italy,19,6,2
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Kashmir,51,577,119
2004,Saudi Arabia,15,218,52
2004,Turkey,105,149,37
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Saudi Arabia,15,218,52
2004,Afghanistan,146,314,230
2004,Turkey,105,149,37
2004,Northern Ireland,75,15,0
2004,Iraq,850,4109,2471
2004,United States,7,0,0
2004,Greece,42,3,0
2004,Turkey,105,149,37
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Afghanistan,146,314,230
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,Nepal,111,155,72
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,West Bank/Gaza,351,136,64
2004,Russia,63,1059,459
2004,India,38,309,97
2004,Iraq,850,4109,2471
2004,Colombia,76,215,99
2004,Afghanistan,146,314,230
2004,Saudi Arabia,15,218,52
2004,Colombia,76,215,99
2004,Afghanistan,146,314,230
2004,Bangladesh,24,588,40
2004,Algeria,12,16,31
2004,Northern Ireland,75,15,0
2004,Turkey,105,149,37
2004,Cyprus,6,0,0
2004,Afghanistan,146,314,230
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Thailand,169,174,76
2004,Moldova,1,0,0
2004,Greece,42,3,0
2004,India,38,309,97
2004,Pakistan,84,746,233
2004,Pakistan,84,746,233
2004,Pakistan,84,746,233
2004,Pakistan,84,746,233
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Russia,63,1059,459
2004,Afghanistan,146,314,230
2004,India,38,309,97
2004,Pakistan,84,746,233
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Russia,63,1059,459
2004,Afghanistan,146,314,230
2004,Kashmir,51,577,119
2004,Nepal,111,155,72
2004,Nepal,111,155,72
2004,Madagascar,3,37,0
2004,Madagascar,3,37,0
2004,Iraq,850,4109,2471
2004,Thailand,169,174,76
2004,Burma (Myanmar),3,1,0
2004,France,71,14,0
2004,Turkey,105,149,37
2004,Turkey,105,149,37
2004,Afghanistan,146,314,230
2004,Pakistan,84,746,233
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Chechnya,67,146,71
2004,Colombia,76,215,99
2004,Bangladesh,24,588,40
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Northern Ireland,75,15,0
2004,Turkey,105,149,37
2004,France,71,14,0
2004,Pakistan,84,746,233
2004,Israel,27,341,65
2004,Turkey,105,149,37
2004,Northern Ireland,75,15,0
2004,Northern Ireland,75,15,0
2004,Kashmir,51,577,119
2004,Nepal,111,155,72
2004,Israel,27,341,65
2004,Iraq,850,4109,2471
2004,France,71,14,0
2004,France,71,14,0
2004,Afghanistan,146,314,230
2004,Afghanistan,146,314,230
2004,Nepal,111,155,72
2004,Somalia,1,0,0
2004,France,71,14,0
2004,Iraq,850,4109,2471
2004,Turkey,105,149,37
2004,Kashmir,51,577,119
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Nepal,111,155,72
2004,France,71,14,0
2004,Russia,63,1059,459
2004,Bosnia-Herzegovina,4,0,0
2004,Kashmir,51,577,119
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Iraq,850,4109,2471
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,Thailand,169,174,76
2004,Afghanistan,146,314,230
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Nepal,111,155,72
2004,United States,7,0,0
2004,Russia,63,1059,459
2004,Chechnya,67,146,71
2004,Turkey,105,149,37
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,Iraq,850,4109,2471
2004,West Bank/Gaza,351,136,64
2004,Thailand,169,174,76
2004,Thailand,169,174,76
2004,Northern Ireland,75,15,0
2004,Northern Ireland,75,15,0
2004,Afghanistan,146,314,230
2004,Afghanistan,146,314,230
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
2004,West Bank/Gaza,351,136,64
